section_name,x_position
L5PCtemplate[0].apic[19],0.2777777777777778
L5PCtemplate[0].apic[19],0.3888888888888889
L5PCtemplate[0].apic[19],0.5
L5PCtemplate[0].apic[19],0.6111111111111112
L5PCtemplate[0].apic[19],0.7222222222222222
L5PCtemplate[0].apic[19],0.8333333333333334
L5PCtemplate[0].apic[19],0.9444444444444444
L5PCtemplate[0].apic[20],0.16666666666666666
L5PCtemplate[0].apic[20],0.5
L5PCtemplate[0].apic[20],0.8333333333333334
L5PCtemplate[0].apic[21],0.5
L5PCtemplate[0].apic[22],0.5
L5PCtemplate[0].apic[23],0.5
L5PCtemplate[0].apic[24],0.5
L5PCtemplate[0].apic[25],0.5
L5PCtemplate[0].apic[26],0.5
L5PCtemplate[0].apic[27],0.5
L5PCtemplate[0].apic[28],0.5
L5PCtemplate[0].apic[29],0.16666666666666666
L5PCtemplate[0].apic[29],0.5
L5PCtemplate[0].apic[29],0.8333333333333334
L5PCtemplate[0].apic[30],0.16666666666666666
L5PCtemplate[0].apic[30],0.5
L5PCtemplate[0].apic[30],0.8333333333333334
L5PCtemplate[0].apic[31],0.5
L5PCtemplate[0].apic[32],0.5
L5PCtemplate[0].apic[33],0.07142857142857142
L5PCtemplate[0].apic[33],0.21428571428571427
L5PCtemplate[0].apic[33],0.35714285714285715
L5PCtemplate[0].apic[33],0.5
L5PCtemplate[0].apic[33],0.6428571428571429
L5PCtemplate[0].apic[33],0.7857142857142857
L5PCtemplate[0].apic[33],0.9285714285714286
L5PCtemplate[0].apic[34],0.16666666666666666
L5PCtemplate[0].apic[34],0.5
L5PCtemplate[0].apic[34],0.8333333333333334
L5PCtemplate[0].apic[35],0.1
L5PCtemplate[0].apic[35],0.3
L5PCtemplate[0].apic[35],0.5
L5PCtemplate[0].apic[35],0.7
L5PCtemplate[0].apic[35],0.9
L5PCtemplate[0].apic[36],0.038461538461538464
L5PCtemplate[0].apic[36],0.11538461538461539
L5PCtemplate[0].apic[36],0.19230769230769232
L5PCtemplate[0].apic[36],0.2692307692307692
L5PCtemplate[0].apic[36],0.34615384615384615
L5PCtemplate[0].apic[36],0.4230769230769231
L5PCtemplate[0].apic[36],0.5
L5PCtemplate[0].apic[36],0.5769230769230769
L5PCtemplate[0].apic[36],0.6538461538461539
L5PCtemplate[0].apic[36],0.7307692307692307
L5PCtemplate[0].apic[36],0.8076923076923077
L5PCtemplate[0].apic[36],0.8846153846153846
L5PCtemplate[0].apic[36],0.9615384615384616
L5PCtemplate[0].apic[37],0.038461538461538464
L5PCtemplate[0].apic[37],0.11538461538461539
L5PCtemplate[0].apic[37],0.19230769230769232
L5PCtemplate[0].apic[37],0.2692307692307692
L5PCtemplate[0].apic[37],0.34615384615384615
L5PCtemplate[0].apic[37],0.4230769230769231
L5PCtemplate[0].apic[37],0.5
L5PCtemplate[0].apic[37],0.5769230769230769
L5PCtemplate[0].apic[37],0.6538461538461539
L5PCtemplate[0].apic[37],0.7307692307692307
L5PCtemplate[0].apic[37],0.8076923076923077
L5PCtemplate[0].apic[37],0.8846153846153846
L5PCtemplate[0].apic[37],0.9615384615384616
L5PCtemplate[0].apic[38],0.1
L5PCtemplate[0].apic[38],0.3
L5PCtemplate[0].apic[38],0.5
L5PCtemplate[0].apic[38],0.7
L5PCtemplate[0].apic[38],0.9
L5PCtemplate[0].apic[39],0.16666666666666666
L5PCtemplate[0].apic[39],0.5
L5PCtemplate[0].apic[39],0.8333333333333334
L5PCtemplate[0].apic[40],0.045454545454545456
L5PCtemplate[0].apic[40],0.13636363636363635
L5PCtemplate[0].apic[40],0.22727272727272727
L5PCtemplate[0].apic[40],0.3181818181818182
L5PCtemplate[0].apic[40],0.4090909090909091
L5PCtemplate[0].apic[40],0.5
L5PCtemplate[0].apic[40],0.5909090909090909
L5PCtemplate[0].apic[40],0.6818181818181818
L5PCtemplate[0].apic[40],0.7727272727272727
L5PCtemplate[0].apic[40],0.8636363636363636
L5PCtemplate[0].apic[40],0.9545454545454546
L5PCtemplate[0].apic[41],0.5
L5PCtemplate[0].apic[42],0.16666666666666666
L5PCtemplate[0].apic[42],0.5
L5PCtemplate[0].apic[42],0.8333333333333334
L5PCtemplate[0].apic[43],0.5
L5PCtemplate[0].apic[44],0.1
L5PCtemplate[0].apic[44],0.3
L5PCtemplate[0].apic[44],0.5
L5PCtemplate[0].apic[44],0.7
L5PCtemplate[0].apic[44],0.9
L5PCtemplate[0].apic[45],0.16666666666666666
L5PCtemplate[0].apic[45],0.5
L5PCtemplate[0].apic[45],0.8333333333333334
L5PCtemplate[0].apic[46],0.5
L5PCtemplate[0].apic[47],0.5
L5PCtemplate[0].apic[48],0.5
L5PCtemplate[0].apic[49],0.07142857142857142
L5PCtemplate[0].apic[49],0.21428571428571427
L5PCtemplate[0].apic[49],0.35714285714285715
L5PCtemplate[0].apic[49],0.5
L5PCtemplate[0].apic[49],0.6428571428571429
L5PCtemplate[0].apic[49],0.7857142857142857
L5PCtemplate[0].apic[49],0.9285714285714286
L5PCtemplate[0].apic[50],0.16666666666666666
L5PCtemplate[0].apic[50],0.5
L5PCtemplate[0].apic[50],0.8333333333333334
L5PCtemplate[0].apic[51],0.045454545454545456
L5PCtemplate[0].apic[51],0.13636363636363635
L5PCtemplate[0].apic[51],0.22727272727272727
L5PCtemplate[0].apic[51],0.3181818181818182
L5PCtemplate[0].apic[51],0.4090909090909091
L5PCtemplate[0].apic[51],0.5
L5PCtemplate[0].apic[51],0.5909090909090909
L5PCtemplate[0].apic[51],0.6818181818181818
L5PCtemplate[0].apic[51],0.7727272727272727
L5PCtemplate[0].apic[51],0.8636363636363636
L5PCtemplate[0].apic[51],0.9545454545454546
L5PCtemplate[0].apic[52],0.1
L5PCtemplate[0].apic[52],0.3
L5PCtemplate[0].apic[52],0.5
L5PCtemplate[0].apic[52],0.7
L5PCtemplate[0].apic[52],0.9
L5PCtemplate[0].apic[53],0.05555555555555555
L5PCtemplate[0].apic[53],0.16666666666666666
L5PCtemplate[0].apic[53],0.2777777777777778
L5PCtemplate[0].apic[53],0.3888888888888889
L5PCtemplate[0].apic[53],0.5
L5PCtemplate[0].apic[53],0.6111111111111112
L5PCtemplate[0].apic[53],0.7222222222222222
L5PCtemplate[0].apic[53],0.8333333333333334
L5PCtemplate[0].apic[53],0.9444444444444444
L5PCtemplate[0].apic[54],0.5
L5PCtemplate[0].apic[55],0.5
L5PCtemplate[0].apic[56],0.5
L5PCtemplate[0].apic[57],0.5
L5PCtemplate[0].apic[58],0.5
L5PCtemplate[0].apic[59],0.5
L5PCtemplate[0].apic[60],0.045454545454545456
L5PCtemplate[0].apic[60],0.13636363636363635
L5PCtemplate[0].apic[60],0.22727272727272727
L5PCtemplate[0].apic[60],0.3181818181818182
L5PCtemplate[0].apic[60],0.4090909090909091
L5PCtemplate[0].apic[60],0.5
L5PCtemplate[0].apic[60],0.5909090909090909
L5PCtemplate[0].apic[60],0.6818181818181818
L5PCtemplate[0].apic[60],0.7727272727272727
L5PCtemplate[0].apic[60],0.8636363636363636
L5PCtemplate[0].apic[60],0.9545454545454546
L5PCtemplate[0].apic[61],0.05555555555555555
L5PCtemplate[0].apic[61],0.16666666666666666
L5PCtemplate[0].apic[61],0.2777777777777778
L5PCtemplate[0].apic[61],0.3888888888888889
L5PCtemplate[0].apic[61],0.5
L5PCtemplate[0].apic[61],0.6111111111111112
L5PCtemplate[0].apic[61],0.7222222222222222
L5PCtemplate[0].apic[61],0.8333333333333334
L5PCtemplate[0].apic[61],0.9444444444444444
L5PCtemplate[0].apic[62],0.5
L5PCtemplate[0].apic[63],0.05555555555555555
L5PCtemplate[0].apic[63],0.16666666666666666
L5PCtemplate[0].apic[63],0.2777777777777778
L5PCtemplate[0].apic[63],0.3888888888888889
L5PCtemplate[0].apic[63],0.5
L5PCtemplate[0].apic[63],0.6111111111111112
L5PCtemplate[0].apic[63],0.7222222222222222
L5PCtemplate[0].apic[63],0.8333333333333334
L5PCtemplate[0].apic[63],0.9444444444444444
L5PCtemplate[0].apic[64],0.1
L5PCtemplate[0].apic[64],0.3
L5PCtemplate[0].apic[64],0.5
L5PCtemplate[0].apic[64],0.7
L5PCtemplate[0].apic[64],0.9
L5PCtemplate[0].apic[65],0.5
L5PCtemplate[0].apic[66],0.5
L5PCtemplate[0].apic[67],0.05555555555555555
L5PCtemplate[0].apic[67],0.16666666666666666
L5PCtemplate[0].apic[67],0.2777777777777778
L5PCtemplate[0].apic[67],0.3888888888888889
L5PCtemplate[0].apic[67],0.5
L5PCtemplate[0].apic[67],0.6111111111111112
L5PCtemplate[0].apic[67],0.7222222222222222
L5PCtemplate[0].apic[67],0.8333333333333334
L5PCtemplate[0].apic[67],0.9444444444444444
L5PCtemplate[0].apic[68],0.1
L5PCtemplate[0].apic[68],0.3
L5PCtemplate[0].apic[68],0.5
L5PCtemplate[0].apic[68],0.7
L5PCtemplate[0].apic[68],0.9
L5PCtemplate[0].apic[69],0.07142857142857142
L5PCtemplate[0].apic[69],0.21428571428571427
L5PCtemplate[0].apic[69],0.35714285714285715
L5PCtemplate[0].apic[69],0.5
L5PCtemplate[0].apic[69],0.6428571428571429
L5PCtemplate[0].apic[69],0.7857142857142857
L5PCtemplate[0].apic[69],0.9285714285714286
L5PCtemplate[0].apic[70],0.16666666666666666
L5PCtemplate[0].apic[70],0.5
L5PCtemplate[0].apic[70],0.8333333333333334
L5PCtemplate[0].apic[71],0.16666666666666666
L5PCtemplate[0].apic[71],0.5
L5PCtemplate[0].apic[71],0.8333333333333334
L5PCtemplate[0].apic[72],0.5
L5PCtemplate[0].apic[73],0.16666666666666666
L5PCtemplate[0].apic[73],0.5
L5PCtemplate[0].apic[73],0.8333333333333334
L5PCtemplate[0].apic[74],0.5
L5PCtemplate[0].apic[75],0.16666666666666666
L5PCtemplate[0].apic[75],0.5
L5PCtemplate[0].apic[75],0.8333333333333334
L5PCtemplate[0].apic[76],0.07142857142857142
L5PCtemplate[0].apic[76],0.21428571428571427
L5PCtemplate[0].apic[76],0.35714285714285715
L5PCtemplate[0].apic[76],0.5
L5PCtemplate[0].apic[76],0.6428571428571429
L5PCtemplate[0].apic[76],0.7857142857142857
L5PCtemplate[0].apic[76],0.9285714285714286
L5PCtemplate[0].apic[77],0.07142857142857142
L5PCtemplate[0].apic[77],0.21428571428571427
L5PCtemplate[0].apic[77],0.35714285714285715
L5PCtemplate[0].apic[77],0.5
L5PCtemplate[0].apic[77],0.6428571428571429
L5PCtemplate[0].apic[77],0.7857142857142857
L5PCtemplate[0].apic[77],0.9285714285714286
L5PCtemplate[0].apic[78],0.1
L5PCtemplate[0].apic[78],0.3
L5PCtemplate[0].apic[78],0.5
L5PCtemplate[0].apic[78],0.7
L5PCtemplate[0].apic[78],0.9
L5PCtemplate[0].apic[79],0.16666666666666666
L5PCtemplate[0].apic[79],0.5
L5PCtemplate[0].apic[79],0.8333333333333334
L5PCtemplate[0].apic[80],0.5
L5PCtemplate[0].apic[81],0.5
L5PCtemplate[0].apic[82],0.5
L5PCtemplate[0].apic[83],0.16666666666666666
L5PCtemplate[0].apic[83],0.5
L5PCtemplate[0].apic[83],0.8333333333333334
L5PCtemplate[0].apic[84],0.16666666666666666
L5PCtemplate[0].apic[84],0.5
L5PCtemplate[0].apic[84],0.8333333333333334
L5PCtemplate[0].apic[85],0.1
L5PCtemplate[0].apic[85],0.3
L5PCtemplate[0].apic[85],0.5
L5PCtemplate[0].apic[85],0.7
L5PCtemplate[0].apic[85],0.9
L5PCtemplate[0].apic[86],0.1
L5PCtemplate[0].apic[86],0.3
L5PCtemplate[0].apic[86],0.5
L5PCtemplate[0].apic[86],0.7
L5PCtemplate[0].apic[86],0.9
L5PCtemplate[0].apic[87],0.07142857142857142
L5PCtemplate[0].apic[87],0.21428571428571427
L5PCtemplate[0].apic[87],0.35714285714285715
L5PCtemplate[0].apic[87],0.5
L5PCtemplate[0].apic[87],0.6428571428571429
L5PCtemplate[0].apic[87],0.7857142857142857
L5PCtemplate[0].apic[87],0.9285714285714286
L5PCtemplate[0].apic[88],0.5
L5PCtemplate[0].apic[89],0.16666666666666666
L5PCtemplate[0].apic[89],0.5
L5PCtemplate[0].apic[89],0.8333333333333334
L5PCtemplate[0].apic[90],0.5
L5PCtemplate[0].apic[91],0.5
L5PCtemplate[0].apic[92],0.5
L5PCtemplate[0].apic[93],0.1
L5PCtemplate[0].apic[93],0.3
L5PCtemplate[0].apic[93],0.5
L5PCtemplate[0].apic[93],0.7
L5PCtemplate[0].apic[93],0.9
L5PCtemplate[0].apic[94],0.5
L5PCtemplate[0].apic[95],0.16666666666666666
L5PCtemplate[0].apic[95],0.5
L5PCtemplate[0].apic[95],0.8333333333333334
L5PCtemplate[0].apic[96],0.5
L5PCtemplate[0].apic[97],0.5
L5PCtemplate[0].apic[98],0.5
L5PCtemplate[0].apic[99],0.5
L5PCtemplate[0].apic[100],0.5
L5PCtemplate[0].apic[101],0.07142857142857142
L5PCtemplate[0].apic[101],0.21428571428571427
L5PCtemplate[0].apic[101],0.35714285714285715
L5PCtemplate[0].apic[101],0.5
L5PCtemplate[0].apic[101],0.6428571428571429
L5PCtemplate[0].apic[101],0.7857142857142857
L5PCtemplate[0].apic[101],0.9285714285714286
L5PCtemplate[0].apic[102],0.05555555555555555
L5PCtemplate[0].apic[102],0.16666666666666666
L5PCtemplate[0].apic[102],0.2777777777777778
L5PCtemplate[0].apic[102],0.3888888888888889
L5PCtemplate[0].apic[102],0.5
L5PCtemplate[0].apic[102],0.6111111111111112
L5PCtemplate[0].apic[102],0.7222222222222222
L5PCtemplate[0].apic[102],0.8333333333333334
L5PCtemplate[0].apic[102],0.9444444444444444
L5PCtemplate[0].apic[103],0.1
L5PCtemplate[0].apic[103],0.3
L5PCtemplate[0].apic[103],0.5
L5PCtemplate[0].apic[103],0.7
L5PCtemplate[0].apic[103],0.9
L5PCtemplate[0].apic[104],0.5
L5PCtemplate[0].apic[105],0.1
L5PCtemplate[0].apic[105],0.3
L5PCtemplate[0].apic[105],0.5
L5PCtemplate[0].apic[105],0.7
L5PCtemplate[0].apic[105],0.9
L5PCtemplate[0].apic[106],0.5
L5PCtemplate[0].apic[107],0.5
L5PCtemplate[0].apic[108],0.5
